pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
2719,2,83.60128617363344,80.56620101372233,87.74801587301587,73.19198751300729,80.1757689893283,89.15880604729293,79.01090342679127,84.250688016012,81.70777047961334,67.19745222929936,63.13694267515923,74.20382165605095,52.400000000000006,60.589171974522294,84.185303514377,63.128491620111724,72.77070063694268,67.7547770700637
2906,2,63.55429136779619,55.95252812461368,72.38343253968253,45.850676378772114,62.81230382925298,49.5154412714821,50.75285565939771,51.413560170127596,49.7459412566613,25.318471337579616,18.630573248407643,40.84394904458598,14.719999999999999,30.17515923566879,23.722044728434504,16.520351157222667,15.047770700636942,12.420382165605096
3086,1,90.67524115755627,80.03461490913585,97.16021825396825,86.40738813735692,84.030131826742,53.223930740405734,72.6246105919003,70.19014260695522,74.80480852645928,58.38926174496645,38.14317673378076,81.4317673378076,46.5324384787472,55.14541387024609,23.516237402015676,17.449664429530202,24.832214765100673,25.503355704697988
3221,3,69.28023744744002,75.57176412411918,61.63194444444444,91.41519250780436,72.69303201506591,63.98759529654994,67.04309449636553,70.19014260695522,78.49795513694386,50.43668122270743,62.55458515283843,35.80786026200873,90.80841638981174,57.64192139737992,46.22124863088718,51.76211453744494,52.40174672489083,67.90393013100436
3224,2,77.12094978976008,80.85053776733837,72.6314484126984,79.12330905306972,87.57062146892656,49.5154412714821,67.04309449636553,71.16587440580435,70.39286156896766,54.14012738853503,64.09235668789809,41.79936305732484,66.47999999999999,77.94585987261146,23.722044728434504,38.467677573822826,46.17834394904459,43.710191082802545
3261,3,87.96685629483058,89.26937816788231,85.75148809523809,79.12330905306972,93.1324544883867,79.0799844941207,70.83333333333334,87.30297723292469,81.93084644937414,81.87772925764192,81.33187772925764,80.34934497816593,70.32115171650055,86.57205240174673,66.70317634173057,57.9295154185022,81.22270742358079,72.92576419213974
3334,2,53.87088795448924,50.945728767461986,58.792162698412696,38.943808532778355,49.792843691148775,69.23375113063703,43.21131879543095,53.952964723542664,51.704052546783984,12.022292993630574,13.05732484076433,15.525477707006369,10.16,13.614649681528663,51.118210862619804,10.295291300877892,17.595541401273884,14.331210191082802
3353,2,67.85802621815483,77.00581035974781,54.96031746031746,80.73621227887617,86.94287507846829,41.62036438816384,38.68120456905504,55.05379034275707,58.817697360267694,33.75796178343949,54.93630573248408,11.06687898089172,69.84,76.27388535031847,15.495207667731629,7.182761372705507,19.26751592356688,22.452229299363058
3706,3,67.67252040563937,54.493756953887996,81.0391865079365,72.16441207075962,54.55116133082235,27.510014213722705,70.83333333333334,43.58268701526144,54.542074606518774,48.68995633187773,28.16593886462882,72.81659388646288,62.56921373200443,29.475982532751093,12.924424972617743,57.9295154185022,16.157205240174672,29.58515283842795
3768,4,80.80633193173387,80.98652491037211,81.90724206349206,82.32310093652445,83.07595731324545,57.00994960589223,74.35098650051921,83.18739054290718,78.84496220101623,80.78358208955224,75.93283582089553,86.46125116713353,83.14285714285714,78.35820895522389,33.58490566037736,73.45971563981043,80.09345794392523,72.8544776119403
3931,3,91.96141479099678,92.59488193843491,90.36458333333334,86.87565036420395,91.04833647206529,96.2010595684197,90.26479750778816,94.9337002752064,93.2829346883133,89.30131004366812,88.75545851528385,88.53711790393012,82.05980066445183,82.31441048034934,92.99014238773275,91.29955947136564,94.21397379912663,92.68558951965066
4205,2,80.1261439525105,78.2049697119545,84.1765873015873,70.99375650364203,80.91650973006905,93.60382478356377,75.80477673935619,68.0385288966725,75.337712231999,60.90764331210191,57.72292993630573,65.60509554140127,47.760000000000005,61.46496815286624,91.77316293929712,57.46209098164405,40.36624203821656,54.29936305732485
4211,5,19.799653722483303,25.03399678575844,10.453869047619047,0.0,28.562460765850595,21.566093810569843,10.033748701973002,29.034275706780083,21.415293097038045,38.315148439482364,47.5019021049962,20.637755102040817,0.0,54.683411826268966,40.03317666574509,19.554317548746518,54.179646936656276,40.80020387359837
4651,4,91.13282216176107,93.88057856348128,84.07738095238095,92.20863683662851,95.56811048336472,96.82129474092261,84.31983385254414,86.8526394796097,90.96542322468707,96.0820895522388,97.76119402985076,90.28944911297853,98.09523809523809,98.78731343283582,94.15094339622641,90.04739336492891,86.82242990654206,94.49626865671642
4812,1,87.60821172396736,87.78588206205958,86.96676587301587,86.40738813735692,83.81669805398619,71.48210363096007,87.64278296988577,95.30898173630223,90.46969884744082,51.67785234899329,55.14541387024609,47.98657718120805,46.5324384787472,54.36241610738255,47.704367301231805,39.821029082774054,76.7337807606264,55.70469798657718
4901,2,97.16794459559733,98.24452960810977,89.12450396825396,98.0098855359001,98.58129315756435,95.1027264504458,93.18535825545172,90.95571678759069,97.24872970628331,97.29299363057325,99.20382165605095,77.86624203821655,98.4,98.72611464968153,94.72843450479233,93.61532322426177,84.39490445859873,98.24840764331209
5122,3,51.261439525105125,48.74520954382495,55.654761904761905,23.959417273673257,50.98556183301945,45.600206745057505,53.81619937694704,50.18764073054791,46.32544305366216,20.633187772925766,20.305676855895197,26.200873362445414,8.859357696566999,23.689956331877728,27.27272727272727,31.277533039647576,23.253275109170303,18.777292576419214
5151,2,94.92950779124413,94.91902583755719,93.5515873015873,90.17950052029137,96.43440050219712,95.1027264504458,85.17653167185878,92.10657993495121,91.63465113396951,92.11783439490446,91.71974522292994,87.5,84.88,93.47133757961782,94.72843450479233,76.7757382282522,87.34076433121018,87.5
5242,3,66.17610685134801,61.7999752750649,72.38343253968253,56.971904266389174,66.03892027620842,53.223930740405734,43.21131879543095,65.58669001751313,57.590779526583226,45.96069868995633,40.72052401746725,55.45851528384279,44.73975636766335,46.17903930131004,33.18729463307776,19.493392070484582,45.30567685589519,34.93449781659388
6093,4,78.09794706900817,82.2351341327729,73.51190476190477,84.54734651404787,80.1757689893283,94.65047163716243,75.80477673935619,81.49862396797599,84.90519271285166,75.74626865671642,78.07835820895522,74.78991596638656,86.76190476190476,73.0410447761194,89.15094339622641,75.92417061611374,76.82242990654206,83.95522388059702
6521,1,86.43334157803612,79.81209049326246,92.46031746031747,88.2544224765869,69.49152542372882,80.96653314381703,91.80944963655244,83.18739054290718,87.29706283306481,48.99328859060403,37.360178970917225,63.982102908277405,50.33557046979866,27.85234899328859,64.16573348264278,51.23042505592841,44.742729306487696,47.87472035794183
6717,2,95.72099925797674,92.52070713314377,97.92906746031747,90.68678459937564,88.70056497175142,94.65047163716243,91.80944963655244,96.33475106329747,94.73292849175859,93.94904458598727,88.21656050955414,98.328025477707,86.08,80.4140127388535,94.08945686900958,90.98164405426975,95.30254777070064,93.31210191082803
7003,3,46.06727677467227,39.671158363209294,53.273809523809526,34.65140478668054,43.979912115505336,32.704483783434554,19.132917964693664,40.71803852889667,35.61779650514314,15.72052401746725,10.91703056768559,21.397379912663755,16.611295681063122,14.847161572052403,17.196056955093102,4.955947136563877,12.663755458515283,10.807860262008735
7122,4,72.02572347266882,76.26406230683645,66.65426587301587,60.91311134235172,72.36660389202763,86.27729680837317,74.35098650051921,87.30297723292469,79.92316272152684,65.76492537313433,68.00373134328358,60.69094304388422,46.476190476190474,56.99626865671642,73.86792452830188,73.45971563981043,87.75700934579439,75.55970149253731
7256,5,33.15607222359634,32.59982692545432,35.68948412698413,29.812695109261185,35.99497802887633,37.49838480423827,33.57995846313603,23.042281711283465,29.19816581980419,62.97893935549354,61.171696677656605,67.32142857142858,54.22358516866462,67.24228152799581,63.56096212330661,61.532033426183844,43.613707165109034,54.20489296636085
7483,3,43.742270591145186,42.66287550995179,46.21775793650794,23.959417273673257,49.25298179535468,15.221604858508853,43.21131879543095,40.71803852889667,34.78745817325567,12.77292576419214,13.100436681222707,14.519650655021834,8.859357696566999,21.17903930131004,4.600219058050383,19.493392070484582,12.663755458515283,10.152838427947598
7544,2,92.08508533267376,92.13747063913958,91.28224206349206,93.26222684703434,93.98618957940992,84.76547357539734,89.09657320872275,83.18739054290718,88.94534638740859,86.38535031847134,87.65923566878982,82.48407643312102,89.92,88.61464968152866,75.31948881789138,85.79409417398244,70.85987261146497,82.32484076433121
7551,1,92.61686866188474,96.47669674867103,73.51190476190477,98.12695109261186,97.18769617074702,90.15376663651634,91.30321910695743,63.68526394796097,95.34019085388525,64.09395973154362,78.07606263982103,17.78523489932886,86.24161073825503,84.78747203579418,80.62709966405374,49.10514541387025,15.995525727069351,69.46308724832215
8015,4,43.34652485777888,39.275559401656565,49.057539682539684,34.65140478668054,34.965473948524796,32.704483783434554,56.81464174454829,43.58268701526144,43.05366216383691,18.470149253731343,15.578358208955223,25.583566760037346,17.42857142857143,13.712686567164178,15.283018867924527,41.51658767772512,20.093457943925234,20.42910447761194
8103,4,59.559732871629976,48.3372481147237,71.09375,34.65140478668054,54.55116133082235,41.62036438816384,47.2871235721703,42.21916437327996,41.60366836039162,40.20522388059701,23.600746268656717,69.65452847805788,17.42857142857143,30.410447761194032,21.41509433962264,29.383886255924168,18.785046728971963,18.37686567164179
8265,2,84.30620826119218,85.21448881196687,83.3953373015873,74.3366285119667,86.66666666666667,94.14653055950382,80.71131879543094,82.58694020515387,83.00904696988475,68.71019108280255,73.64649681528662,63.69426751592356,55.279999999999994,75.07961783439491,93.13099041533548,66.56025538707104,69.7452229299363,70.85987261146497
8331,3,91.34306208261192,94.83248856471752,81.47321428571429,95.43444328824141,97.30069052102951,96.2010595684197,80.71131879543094,60.08256192144108,87.867145866898,87.77292576419214,93.12227074235808,73.58078602620087,98.89258028792912,98.0349344978166,92.99014238773275,73.89867841409692,37.55458515283843,82.86026200873363
8442,2,83.41578036111798,90.72814933860799,64.78174603174604,87.77315296566077,95.89453860640302,69.23375113063703,64.69366562824507,78.10858143607706,79.17957615565744,66.79936305732484,85.19108280254777,24.363057324840764,80.64,92.43630573248409,51.118210862619804,34.87629688747007,60.35031847133758,62.5
9302,4,39.586940390798915,36.59290394362715,45.02728174603175,0.0,42.59887005649718,8.424861093164491,43.21131879543095,39.166875156367276,30.970380468459535,15.951492537313433,13.992537313432834,20.07469654528478,0.0,19.776119402985074,3.018867924528302,25.687203791469194,17.009345794392523,12.406716417910447
1011,1,98.56542171654712,98.83792805043888,94.99007936507937,98.38709677419355,97.41368487131199,99.28931386484042,99.61059190031153,99.03677758318739,99.15726855868138,87.69574944071589,89.70917225950782,72.48322147651007,87.58389261744966,85.23489932885906,95.40873460246361,96.64429530201343,92.28187919463086,92.39373601789708
1012,1,100.0,100.0,94.90327380952381,100.0,100.0,99.92247060343715,99.87019730010385,99.52464348261196,100.0,100.0,100.0,72.14765100671141,100.0,100.0,99.32810750279955,98.88143176733782,95.9731543624161,100.0
1013,1,99.87632945832303,99.77747558412659,99.87599206349206,99.40166493236212,99.47269303201507,96.53702028685876,100.0,100.0,99.87606890568844,98.88143176733782,97.98657718120806,98.88143176733782,94.85458612975391,95.52572706935123,89.69764837625979,100.0,100.0,98.88143176733782
1014,1,83.53945090279495,82.48238348374336,85.34226190476191,92.83298647242457,71.33709981167608,57.00994960589223,92.71806853582555,88.44133099824869,89.62696740612219,42.281879194630875,44.07158836689038,43.95973154362416,63.87024608501118,31.543624161073826,28.331466965285557,54.25055928411633,57.82997762863534,53.691275167785236
1015,1,99.5795201582983,99.55495116825318,98.42509920634922,99.06347554630594,98.89516635279347,99.66403928156092,99.89615784008308,99.69977483112335,99.72735159251455,96.19686800894854,96.19686800894854,88.03131991051454,92.17002237136465,91.05145413870245,97.64837625979843,99.10514541387025,97.31543624161074,97.53914988814317
1016,1,99.67845659163987,99.7280257139325,98.61111111111111,99.21956295525494,99.6735718769617,93.60382478356377,99.81827622014538,99.46209657242933,99.57863427934069,97.0917225950783,97.53914988814317,89.70917225950782,93.28859060402685,97.31543624161074,86.00223964165733,98.43400447427292,95.41387024608501,96.19686800894854
1017,1,99.9752658916646,99.97527506490296,99.75198412698413,99.97398543184183,99.87445072190835,99.76741181031142,99.94807892004154,99.9499624718539,99.97521378113768,99.77628635346755,99.77628635346755,98.2102908277405,99.77628635346755,98.88143176733782,98.20828667413214,99.55257270693512,99.55257270693512,99.77628635346755
1018,1,99.70319069997527,99.33242675237977,99.9751984126984,98.6732570239334,96.74827369742623,99.5089804884352,99.97403946002078,99.77483112334251,99.80171024910149,97.31543624161074,94.1834451901566,99.77628635346755,89.48545861297539,83.22147651006712,96.86450167973123,99.77628635346755,97.98657718120806,98.2102908277405
1019,1,99.33217907494435,98.9615527259241,99.70238095238095,97.55463059313215,92.91902071563088,89.15880604729293,99.9221183800623,99.87490617963472,99.47948940389144,94.1834451901566,90.82774049217002,97.76286353467562,82.77404921700223,75.6152125279642,78.49944008958568,99.32885906040269,98.88143176733782,95.30201342281879
1021,1,85.41924313628493,87.99604401038448,81.0391865079365,95.55150884495318,71.02322661644695,71.48210363096007,97.30010384215991,90.65549161871404,95.34019085388525,46.5324384787472,56.04026845637584,32.662192393736014,73.60178970917227,30.536912751677853,47.704367301231805,77.85234899328859,63.87024608501118,69.46308724832215
1022,1,77.73930249814495,79.24341698603041,77.43055555555556,88.2544224765869,61.68236032642812,45.600206745057505,95.84631360332295,88.04103077307981,88.94534638740859,27.516778523489933,35.90604026845637,23.713646532438478,50.33557046979866,17.002237136465325,15.22956326987682,67.33780760626398,56.711409395973156,51.90156599552572
1023,1,68.77318822656443,67.16528619112376,72.13541666666666,66.35015608740895,60.69052102950408,32.704483783434554,83.25545171339563,79.18438829121841,72.67319370430042,16.55480984340045,17.337807606263983,16.55480984340045,16.44295302013423,15.771812080536913,5.039193729003359,32.662192393736014,37.69574944071588,21.812080536912752
1024,1,91.71407370764284,88.96031647916925,94.56845238095238,87.29188345473466,81.29315756434401,79.0799844941207,94.898753894081,96.2096572429322,93.46883132978064,61.297539149888145,57.494407158836694,70.13422818791946,48.322147651006716,50.0,60.806270996640535,63.08724832214765,79.082774049217,63.87024608501118
1025,1,97.50185505812516,97.53986895784399,96.86259920634922,96.4360041623309,96.20841180163214,88.24137485463238,98.40342679127725,98.173630222667,97.88077828727228,80.76062639821029,82.43847874720358,79.86577181208054,77.74049217002236,81.76733780760627,76.81970884658455,86.91275167785236,86.68903803131991,82.43847874720358
1026,5,20.220133564185012,19.990110025961183,21.465773809523807,17.156607700312172,9.50408035153798,21.566093810569843,27.12876427829699,29.034275706780083,26.06270913372165,39.07637655417407,38.34643672330713,41.454081632653065,32.36688040144968,18.969126111983257,40.03317666574509,50.64066852367688,54.179646936656276,48.87869520897044
1027,5,28.308186989859013,28.619112374830014,28.422619047619047,17.156607700312172,12.052730696798493,32.704483783434554,27.12876427829699,44.90868151113335,36.472921055892925,54.22481603653895,54.12122749175754,54.31122448979592,32.36688040144968,23.835688121402406,56.92562897428809,50.64066852367688,79.25752855659398,66.33537206931702
1028,5,29.779866435814988,28.038076400049448,32.948908730158735,34.65140478668054,17.991211550533585,37.49838480423827,38.68120456905504,29.034275706780083,33.1639608377742,56.6607460035524,53.0560486938879,62.5,61.750766657373845,34.903192046049185,63.56096212330661,69.47075208913648,54.179646936656276,61.060142711518864
1031,1,94.48429384120702,94.52342687600445,93.05555555555556,96.605098855359,87.3697426239799,32.704483783434554,97.87123572170302,97.01025769326995,97.03804684595366,70.02237136465325,72.81879194630872,65.54809843400447,78.63534675615213,60.40268456375839,5.039193729003359,82.5503355704698,81.9910514541387,77.06935123042506
1032,1,84.55354934454613,87.99604401038448,78.39781746031747,94.66701352757543,79.59824231010671,71.48210363096007,93.54880581516095,91.88141105829372,93.01028628082786,43.95973154362416,56.04026845637584,25.727069351230426,71.92393736017897,45.63758389261745,47.704367301231805,56.935123042505595,67.00223713646533,62.751677852349
1033,2,96.90823645807569,97.05773272345161,95.77132936507937,95.33038501560874,90.20715630885122,75.41025972347849,99.06542056074767,99.21190893169877,98.35171644565621,96.81528662420382,96.17834394904459,93.07324840764332,92.4,83.04140127388536,60.063897763578275,99.84038308060654,99.68152866242038,99.44267515923568
1034,1,92.08508533267376,87.39028310050686,95.85813492063492,81.58168574401665,84.67043314500941,82.94353275617004,94.50934579439252,90.95571678759069,89.37910521749906,62.639821029082775,54.36241610738255,76.0626398210291,35.682326621923934,56.04026845637584,68.08510638297872,60.961968680089484,64.5413870246085,53.13199105145414
1035,2,86.76725204056393,85.74607491655334,87.88442460317461,88.2544224765869,74.75204017576898,73.48494637550071,92.71806853582555,95.45909432074056,92.19234105837154,74.60191082802548,74.92038216560509,74.68152866242038,81.76,50.0,57.18849840255591,92.65762170790104,93.23248407643312,88.53503184713377
1036,1,40.91021518674252,34.83743355173693,48.67311507936508,34.65140478668054,27.29441305712492,0.0,53.81619937694704,46.334751063297475,40.19085388523981,0.8948545861297539,0.6711409395973155,2.237136465324385,1.6778523489932886,0.44742729306487694,0.0,7.606263982102908,3.9149888143176734,0.8948545861297539
1037,5,6.17116002968093,7.763629620472247,4.78670634920635,0.0,6.541117388575016,0.0,0.0,15.32399299474606,7.95637625480233,12.38264399898503,15.369008369261984,9.464285714285714,0.0,13.134484563055992,0.0,0.0,29.646936656282453,15.72375127420999
1041,5,10.289389067524116,15.725058721720856,0.0,9.482310093652444,23.25172630257376,21.566093810569843,10.033748701973002,3.2524393294971228,9.51790804312802,20.32479066226846,30.535125538929748,0.0,18.037357122943966,44.92412349555207,40.03317666574509,19.554317548746518,6.4901349948078915,18.705402650356778
1042,5,37.855552807321295,47.47187538632711,12.189980158730158,42.57284079084287,62.81230382925298,27.510014213722705,10.033748701973002,20.740555416562422,26.06270913372165,70.7434661253489,83.18539183362923,24.056122448979593,72.51184834123224,95.13343799058084,49.40558473873376,19.554317548746518,39.51194184839045,48.87869520897044
1043,2,68.66188473905515,74.01409321300531,62.51240079365079,86.87565036420395,73.70998116760829,60.731360640909685,79.01090342679127,64.63597698273705,74.80480852645928,35.03184713375796,49.203821656050955,21.019108280254777,78.8,48.48726114649681,37.85942492012779,63.128491620111724,33.43949044585987,52.78662420382165
1044,5,3.2772693544397726,5.365310916058846,1.3268849206349207,0.0,6.541117388575016,15.221604858508853,0.0,3.2524393294971228,4.511091832940885,6.571936056838366,10.702510778594979,2.6020408163265305,0.0,13.134484563055992,29.029582526956045,0.0,6.4901349948078915,8.893985728848113
1045,5,11.006678209250556,14.785511188033132,2.951388888888889,29.812695109261185,17.991211550533585,15.221604858508853,10.033748701973002,3.2524393294971228,12.653364729210558,21.74574980969297,28.759827542480345,5.790816326530612,54.22358516866462,34.903192046049185,29.029582526956045,19.554317548746518,6.4901349948078915,24.694189602446485
1046,5,65.96586693049716,66.94276177525033,65.99702380952381,84.01404786680541,72.36660389202763,15.221604858508853,50.75285565939771,57.03027270452839,61.556574544553236,97.614818573966,97.1088004057824,98.08673469387756,99.0521327014218,98.32548403976975,29.029582526956045,85.04178272980502,91.09553478712358,94.01121304791029
1047,5,16.287410338857285,22.165904314501176,4.78670634920635,17.156607700312172,12.052730696798493,15.221604858508853,64.69366562824507,12.759569677257943,28.144751518155903,31.667089571174827,42.40426071519148,9.464285714285714,32.36688040144968,23.835688121402406,29.029582526956045,95.4874651810585,24.922118380062305,52.31906218144751
1051,1,98.08310660400693,98.26925454320681,96.97420634920636,96.73517169614985,90.48336472065286,82.94353275617004,99.46780893042575,99.67475606705028,98.98376502664519,83.7807606263982,85.4586129753915,80.20134228187919,79.082774049217,68.0089485458613,68.08510638297872,95.41387024608501,97.0917225950783,91.05145413870245
1052,1,97.04427405392036,97.6511311657807,94.30803571428571,97.17741935483872,92.16572504708098,66.7528104406254,98.61111111111111,99.32449337002753,98.56239930598588,78.07606263982103,83.22147651006712,68.90380313199105,80.87248322147651,72.81879194630872,39.193729003359465,88.59060402684564,94.40715883668904,87.47203579418344
1053,1,99.62898837496908,99.65385090864136,98.94593253968253,99.37565036420395,99.59824231010673,73.48494637550071,99.36396677050882,99.89992494370779,99.67777915478993,96.64429530201343,96.86800894854586,92.28187919463086,94.63087248322147,96.64429530201343,51.62374020156775,94.51901565995526,99.10514541387025,97.0917225950783
1054,1,99.65372248330448,99.40660155767091,99.8015873015873,98.95941727367325,98.48085373509102,93.60382478356377,99.84423676012462,99.97498123592695,99.77692403023919,96.86800894854586,94.85458612975391,98.43400447427292,91.2751677852349,88.81431767337807,86.00223964165733,98.65771812080537,99.77628635346755,97.98657718120806
1055,1,99.30744496660895,99.01100259611817,99.47916666666666,98.04890738813735,97.01192718141871,89.15880604729293,99.76635514018692,99.84988741556167,99.3803445284422,93.95973154362416,91.2751677852349,95.9731543624161,85.68232662192393,83.66890380313198,78.49944008958568,97.98657718120806,98.65771812080537,94.40715883668904
1056,1,98.92406628741034,98.88737792063296,98.09027777777779,97.67169614984391,97.01192718141871,69.23375113063703,99.55867082035307,99.82486865148861,99.23162721526832,90.71588366890381,90.1565995525727,85.34675615212528,83.44519015659955,83.66890380313198,43.44904815229563,96.19686800894854,98.43400447427292,93.0648769574944
1057,1,99.23324264160277,99.15935220670046,98.32589285714286,98.75130072840791,98.00376647834274,91.03243313089547,99.46780893042575,99.92494370778083,99.42991696616681,93.28859060402685,92.61744966442953,87.13646532438479,90.1565995525727,87.24832214765101,82.30683090705487,95.41387024608501,99.32885906040269,94.85458612975391
1058,1,98.36754884986397,97.92310545184819,98.88392857142857,95.33038501560874,91.78907721280602,69.23375113063703,99.24714434060229,99.49962471853891,98.6367579625728,86.12975391498881,84.56375838926175,91.72259507829978,72.81879194630872,71.92393736017897,43.44904815229563,93.51230425055928,95.74944071588367,88.14317673378076
1059,1,85.28320554044026,89.38064037581901,77.04613095238095,93.0411030176899,74.47583176396736,57.00994960589223,96.75493250259606,97.3980485364023,95.78634279340686,46.308724832214764,58.7248322147651,23.154362416107382,64.65324384787472,35.4586129753915,28.331466965285557,73.37807606263982,83.66890380313198,71.58836689038031
1060,1,79.70566411080881,76.05390035851156,85.60267857142857,72.16441207075962,74.75204017576898,53.223930740405734,64.69366562824507,88.87915936952714,77.79154789936796,32.21476510067114,30.089485458612973,44.63087248322148,22.818791946308725,35.90604026845637,23.516237402015676,11.856823266219239,58.94854586129754,30.313199105145415
1061,1,96.75983180806332,93.88057856348128,98.67311507936508,91.41519250780436,81.68236032642812,75.41025972347849,96.15784008307374,99.27445584188142,97.44701945718181,76.51006711409396,70.58165548098434,90.1565995525727,58.501118568232656,51.23042505592841,54.871220604703254,68.90380313199105,93.95973154362416,79.19463087248322
1062,1,97.95943606232996,96.94647051551489,98.85912698412699,94.4588969823101,91.33709981167608,75.41025972347849,98.89667705088266,99.1743807855892,98.22778535134465,83.1096196868009,80.08948545861297,91.49888143176734,71.02908277404921,70.46979865771812,54.871220604703254,90.93959731543623,93.28859060402685,85.34675615212528
1063,1,91.4419985159535,92.28582024972184,89.57093253968253,96.33194588969823,90.77212806026365,53.223930740405734,95.48286604361371,84.68851638729046,93.15900359400173,60.62639821029083,65.43624161073825,54.92170022371364,76.95749440715883,68.5682326621924,23.516237402015676,65.32438478747203,47.76286353467562,63.08724832214765
1064,1,96.8835023497403,93.41080479663741,98.94593253968253,91.84443288241415,88.91399874450721,73.48494637550071,96.62512980269989,97.3980485364023,95.78634279340686,77.18120805369128,69.12751677852349,92.28187919463086,59.95525727069351,63.982102908277405,51.62374020156775,72.37136465324386,83.66890380313198,71.58836689038031
1065,1,94.45955973287164,93.25009271850662,94.65525793650794,96.33194588969823,87.45762711864407,53.223930740405734,96.8717549325026,94.70853139854891,96.12095674804809,69.79865771812081,68.5682326621924,70.69351230425056,76.95749440715883,60.62639821029083,23.516237402015676,74.16107382550335,74.49664429530202,73.48993288590604
1066,1,98.46648528320554,97.14426999629126,99.44196428571429,93.4573361082206,92.81858129315756,91.78188396433647,97.6895119418484,99.37453089817363,98.16581980418887,87.02460850111858,80.64876957494407,95.74944071588367,66.2192393736018,75.16778523489933,83.42665173572227,80.98434004474274,94.85458612975391,84.78747203579418
1067,1,97.53895622062825,94.73358882432935,99.15674603174604,94.4588969823101,92.70558694287507,53.223930740405734,90.26479750778816,98.36127095321491,95.95984632544305,81.09619686800895,73.37807606263982,93.95973154362416,71.02908277404921,74.49664429530202,23.516237402015676,45.74944071588367,87.91946308724832,72.7069351230425
1068,1,98.61488993321791,98.19507973791569,99.13194444444444,98.28303850156087,98.07909604519774,73.48494637550071,91.30321910695743,97.66074555916938,97.69488164580493,88.14317673378076,85.23489932885906,93.73601789709173,86.80089485458613,87.47203579418344,51.62374020156775,49.10514541387025,84.8993288590604,80.98434004474274
1069,1,99.28271085827356,98.29397947830387,99.95039682539682,97.63267429760666,97.47645951035781,92.53133479777749,96.32658359293873,98.9492119089317,98.43846821167432,93.73601789709173,85.68232662192393,99.55257270693512,83.22147651006712,85.4586129753915,84.5464725643897,70.13422818791946,91.61073825503355,86.57718120805369
1071,1,99.43111550828593,99.28297688218568,99.40476190476191,97.60665972944848,99.54802259887006,93.09988370590516,99.09138110072689,99.13685263947961,98.78547527574668,95.07829977628636,93.73601789709173,95.52572706935123,82.99776286353467,96.19686800894854,85.33034714445688,92.39373601789708,92.9530201342282,89.48545861297539
1072,1,99.35691318327974,99.48077636296205,96.20535714285714,99.5837669094693,99.00816070307596,86.27729680837317,99.03946002076843,99.59969977483112,99.62820671706531,94.40715883668904,95.52572706935123,77.2930648769575,96.42058165548099,91.834451901566,73.1243001119821,92.17002237136465,96.64429530201343,96.64429530201343
1073,1,98.71382636655949,98.93682779082705,96.00694444444444,98.47814776274714,98.44318895166353,91.78188396433647,98.79283489096574,99.42456842631974,99.00855124550749,88.81431767337807,90.60402684563759,76.7337807606264,88.03131991051454,88.59060402684564,83.42665173572227,90.04474272930649,95.07829977628636,91.2751677852349
1074,1,93.90304229532525,96.14291012486092,84.07738095238095,97.46357960457857,88.14814814814815,73.48494637550071,98.13084112149532,97.94846134600951,98.06667492873962,68.12080536912751,76.95749440715883,40.7158836689038,82.21476510067114,62.751677852349,51.62374020156775,84.78747203579418,85.79418344519016,84.00447427293065
1075,1,97.87286668315606,97.10718259364569,98.48710317460318,97.11238293444329,92.63025737602008,84.76547357539734,98.5202492211838,98.46134600950714,98.19060602305119,82.32662192393735,80.31319910514542,88.59060402684564,80.31319910514542,74.04921700223713,71.22060470324747,87.91946308724832,88.70246085011185,85.01118568232661
1076,1,98.18204303734849,97.14426999629126,99.0203373015873,95.96774193548387,91.33709981167608,80.96653314381703,96.4693665628245,99.46209657242933,98.31453711736275,84.45190156599553,80.64876957494407,92.9530201342282,75.27964205816555,70.46979865771812,64.16573348264278,71.25279642058166,95.41387024608501,85.90604026845638
1077,1,96.93297056641109,95.51242427988626,98.26388888888889,94.09469302809573,91.17388575015694,90.15376663651634,97.42990654205607,97.58568926695021,96.91411575164209,77.40492170022371,75.39149888143176,86.57718120805369,69.46308724832215,69.68680089485458,80.62709966405374,78.85906040268456,84.56375838926175,76.0626398210291
1078,1,98.6643581498887,98.51650389417728,98.4623015873016,97.17741935483872,97.6271186440678,75.41025972347849,98.13084112149532,99.57468101075807,98.73590283802206,88.36689038031321,87.47203579418344,88.36689038031321,80.87248322147651,86.01789709172259,54.871220604703254,84.78747203579418,96.42058165548099,89.03803131991052
1079,1,98.2191441998516,97.83656817900854,98.42509920634922,94.4588969823101,94.95291902071563,98.51401989921177,97.58566978193146,99.34951213410056,98.46325443053662,84.78747203579418,84.11633109619687,88.03131991051454,71.02908277404921,79.64205816554811,93.61702127659575,80.08948545861297,94.63087248322147,86.80089485458613
