postcode,geometry,pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
4531,"MULTIPOLYGON (((44903 373322, 45259 372549, 45400 372362, 45474 372352, 45412 372372, 44903 373322)), ((46890 373162, 46821 373332, 46509 373402, 46146 373589, 45924 373511, 45735 373068, 45610 373558, 45653 373804, 45390 373804, 45566 373415, 45585 373016, 45332 373143, 45532 372428, 45476 372347, 45263 372189, 45401 371918, 45534 371846, 45802 371429, 45933 371682, 45863 372140, 46037 372277, 46129 372718, 46263 372777, 46346 372838, 46357 372849, 46499 372788, 46584 372826, 46647 372822, 46656 372745, 46766 372756, 46749 372836, 46853 372867, 46890 373162)))",4531,3,70.98689092258225,79.81209049326246,57.638888888888886,94.9401664932362,83.40238543628374,60.731360640909685,62.149532710280376,42.21916437327996,75.07745693394473,54.80349344978166,69.21397379912663,29.148471615720524,97.45293466223698,71.72489082969432,41.73055859802848,43.83259911894273,14.628820960698691,62.44541484716157
4532,"POLYGON ((46890 373162, 46853 372867, 46749 372836, 46766 372756, 46656 372745, 46647 372822, 46584 372826, 46499 372788, 46538 372800, 46545 372791, 46707 372586, 46786 372278, 47073 371793, 47154 371768, 47298 371397, 47392 371392, 47888 371613, 48016 371978, 48232 371853, 48222 371946, 48424 372513, 48388 372913, 48305 372969, 47757 372953, 47328 372983, 46890 373162))",4532,2,62.68859757605738,59.76016812955866,66.81547619047619,42.57284079084287,63.92969240426868,77.32265150536244,53.81619937694704,55.05379034275707,55.85574420622134,23.646496815286625,23.40764331210191,29.06050955414013,12.24,31.84713375796178,63.17891373801917,19.39345570630487,19.26751592356688,17.67515923566879
4533,"POLYGON ((49186 370270, 49453 370478, 49470 370793, 49687 371539, 49791 371537, 49826 372119, 49980 372113, 50347 371594, 50722 371337, 51080 371319, 51118 371813, 51596 371734, 51565 372218, 51314 372360, 50783 372334, 50762 372737, 50672 372912, 49421 373142, 49058 373008, 48480 372978, 48388 372913, 48424 372513, 48222 371946, 48232 371853, 48558 371297, 48679 370769, 49107 370210, 48794 369901, 49186 370270))",4533,4,49.24560969577046,49.77129435035233,50.173611111111114,9.482310093652444,55.58066541117389,49.5154412714821,38.68120456905504,50.18764073054791,43.05366216383691,24.44029850746269,24.62686567164179,27.450980392156865,4.0,31.80970149253731,26.79245283018868,21.8957345971564,25.607476635514026,20.42910447761194
4535,"POLYGON ((48232 371853, 48016 371978, 47888 371613, 47869 371403, 48162 370813, 48114 370631, 47761 370455, 48091 369812, 48307 369437, 48794 369901, 49107 370210, 48679 370769, 48558 371297, 48232 371853))",4535,3,61.84763789265397,49.1531709729262,75.04960317460318,42.57284079084287,43.979912115505336,79.0799844941207,50.75285565939771,47.79834876157118,53.054901474780024,37.33624454148472,21.17903930131004,60.1528384279476,24.695459579180508,14.847161572052403,66.70317634173057,26.54185022026432,20.19650655021834,26.85589519650655
4536,"MULTIPOLYGON (((48091 369812, 48052 369630, 48307 369437, 48091 369812)), ((47761 370455, 48114 370631, 48162 370813, 47869 371403, 47888 371613, 47392 371392, 47298 371397, 47595 370717, 47542 370554, 47232 370395, 47465 370340, 47717 370056, 47823 370137, 47761 370455)))",4536,3,43.58149888696513,44.134009148225985,44.13442460317461,42.57284079084287,54.55116133082235,45.600206745057505,19.132917964693664,20.740555416562422,30.970380468459535,12.336244541484715,15.502183406113538,12.22707423580786,24.695459579180508,29.475982532751093,27.27272727272727,4.955947136563877,4.148471615720524,7.423580786026202
4537,"POLYGON ((46499 372788, 46357 372849, 46346 372838, 46263 372777, 46373 372643, 46376 372279, 46615 371730, 47030 370900, 47161 370866, 47261 370654, 47232 370395, 47542 370554, 47595 370717, 47298 371397, 47154 371768, 47073 371793, 46786 372278, 46707 372586, 46545 372791, 46538 372800, 46499 372788))",4537,2,59.28765767994064,59.10495734948695,60.466269841269835,60.91311134235172,66.03892027620842,45.600206745057505,38.68120456905504,57.03027270452839,53.054901474780024,19.904458598726116,22.452229299363054,18.39171974522293,30.959999999999997,35.111464968152866,19.329073482428115,7.182761372705507,22.213375796178344,15.445859872611464
4538,"POLYGON ((46263 372777, 46129 372718, 46037 372277, 45863 372140, 45933 371682, 45802 371429, 46202 370536, 46149 370512, 46311 370111, 46580 368748, 46623 368440, 46872 368322, 46967 368101, 47240 368322, 47397 368032, 47620 367349, 47751 367070, 48095 366752, 48715 366543, 48491 366822, 49270 367464, 48965 368044, 48731 368245, 48706 368745, 49154 369039, 49277 369280, 49561 369425, 49311 369554, 49186 370270, 48794 369901, 48307 369437, 48052 369630, 48091 369812, 47761 370455, 47823 370137, 47717 370056, 47465 370340, 47232 370395, 47261 370654, 47161 370866, 47030 370900, 46615 371730, 46376 372279, 46373 372643, 46263 372777))",4538,4,50.43284689586939,54.493756953888,45.83333333333333,49.115504682622266,64.98430634023855,66.7528104406254,27.12876427829699,34.250688016012006,43.05366216383691,27.1455223880597,31.62313432835821,20.72829131652661,32.095238095238095,45.7089552238806,43.86792452830189,12.985781990521328,13.738317757009346,20.42910447761194
4539,"POLYGON ((50009 369256, 49561 369425, 49277 369280, 49154 369039, 48706 368745, 48731 368245, 48965 368044, 49270 367464, 49688 367759, 49669 367963, 49346 368326, 49723 368574, 49948 368783, 50009 369256))",4539,5,7.012119713084343,9.815799233527011,2.951388888888889,0.0,9.50408035153798,8.424861093164491,19.132917964693664,9.969977483112334,9.51790804312802,13.981223039837603,19.325386761349225,5.790816326530612,0.0,18.969126111983257,16.36715510091236,36.57381615598886,19.70404984423676,18.705402650356778
4541,"MULTIPOLYGON (((45302 367700, 45441 367572, 45453 367571, 45580 367649, 45448 367808, 45404 367843, 45302 367700)), ((45302 367700, 45062 367749, 44836 367861, 44763 367995, 44753 367871, 43980 367787, 43842 367648, 43999 367531, 44111 367287, 44412 367371, 45003 367370, 45291 367255, 45302 367700)), ((45404 367843, 45629 368141, 45249 368338, 45324 368153, 45404 367843)), ((45021 368553, 44697 368549, 44757 368246, 44767 368085, 44758 368014, 44836 367941, 44836 367861, 45062 367749, 45404 367843, 45249 368338, 45248 368343, 45349 368299, 45411 368275, 45596 368213, 45629 368141, 45404 367843, 45448 367808, 45577 367655, 45580 367649, 45453 367571, 45441 367572, 45302 367700, 45291 367255, 45733 367077, 46086 366849, 46059 367346, 45829 367402, 45777 367760, 45871 367972, 46001 368104, 45286 368377, 45021 368553)), ((49270 367464, 48491 366822, 48715 366543, 48095 366752, 47751 367070, 47620 367349, 47397 368032, 47240 368322, 46967 368101, 46872 368322, 46623 368440, 46580 368748, 46311 370111, 46149 370512, 45623 369755, 45523 369967, 45214 369951, 44968 369722, 44975 369506, 44765 368942, 44987 368877, 44924 368625, 45286 368377, 45922 368143, 46137 368087, 46135 368075, 46001 368104, 45777 367760, 45829 367402, 46059 367346, 46086 366849, 46087 366427, 46395 365566, 46441 365196, 46848 366243, 46996 366249, 47185 366268, 47351 366148, 47482 365891, 47680 365727, 48460 365389, 49038 365471, 49442 365466, 49475 365375, 49558 365613, 49718 365702, 49727 365983, 49585 366250, 49635 366545, 49598 366867, 49736 367351, 49688 367759, 49270 367464)))",4541,5,35.19663616126639,38.21238719248362,31.572420634920633,49.115504682622266,38.819836785938485,45.600206745057505,27.12876427829699,32.77458093570178,37.984880406493986,66.20147170768841,70.04818665990362,60.05102040816327,79.9832729300251,71.58555729984302,73.18219518938346,50.64066852367688,60.87746625129803,68.85830784913354
4542,"POLYGON ((44903 373322, 44904 373568, 45106 373886, 44429 373992, 43891 374293, 43665 374591, 42466 374696, 42313 374511, 42377 373140, 42180 373153, 41275 373699, 41339 374016, 41539 374264, 41511 374451, 40403 374581, 39660 374586, 39036 374701, 38990 374749, 39010 374530, 39362 374522, 39683 374312, 39792 374103, 39729 373883, 39922 373694, 40232 373659, 40269 373531, 40150 372874, 39818 372600, 39907 372429, 39419 372041, 39311 371675, 39081 371368, 38603 370872, 39626 370615, 39602 370442, 39730 370176, 40226 369528, 40822 369218, 40969 368892, 40719 368742, 40576 368550, 40982 368434, 41565 368499, 41701 368472, 42546 368021, 42829 368043, 43205 367759, 43359 367788, 43842 367648, 43980 367787, 44753 367871, 44763 367995, 44758 368014, 44767 368085, 44757 368246, 44697 368549, 44924 368625, 44987 368877, 44765 368942, 44975 369506, 44968 369722, 45214 369951, 45523 369967, 45623 369755, 46149 370512, 46202 370536, 45802 371429, 45534 371846, 45401 371918, 45263 372189, 45476 372347, 45474 372352, 45400 372362, 45259 372549, 44903 373322))",4542,5,47.13084343309424,49.51168253183336,45.424107142857146,49.115504682622266,49.25298179535468,71.48210363096007,27.12876427829699,46.334751063297475,49.2626099888462,84.21720375539203,85.41719502916561,82.32142857142857,79.9832729300251,85.08634222919937,93.7517279513409,50.64066852367688,81.12668743509866,84.19979612640162
4543,"POLYGON ((55456 375426, 55501 375833, 55597 376071, 55344 376068, 55316 376155, 55247 376347, 54805 376327, 53977 375936, 52638 375704, 51766 375273, 51204 374832, 50782 374352, 49690 374101, 49562 373608, 49299 373450, 49058 373008, 49421 373142, 50672 372912, 50762 372737, 50783 372334, 51314 372360, 51565 372218, 51596 371734, 51118 371813, 51080 371319, 50722 371337, 50347 371594, 49980 372113, 49826 372119, 49791 371537, 49687 371539, 49470 370793, 49453 370478, 49186 370270, 49311 369554, 49561 369425, 50009 369256, 50220 369125, 50275 368929, 50456 368784, 50505 368616, 50910 368355, 50901 368098, 51481 367845, 51911 368207, 52349 368936, 52524 368911, 52834 369058, 52981 368843, 52922 368645, 53035 368368, 54257 368824, 55250 368901, 55349 369339, 55051 369805, 55316 371279, 55662 372479, 55564 373470, 55556 374558, 55532 374787, 55398 374885, 55306 375148, 55456 375426))",4543,5,46.50012367054168,50.006181233774264,42.73313492063492,58.96201873048908,51.60075329566855,57.00994960589223,38.68120456905504,42.21916437327996,48.22158879662907,83.43060137021061,85.77225462845549,78.64795918367346,88.70922776693617,87.10099424385137,84.43461432126071,69.47075208913648,75.31152647975078,82.79816513761467
4551,"POLYGON ((45291 367255, 45003 367370, 44412 367371, 44111 367287, 43999 367531, 43842 367648, 43359 367788, 43205 367759, 42735 367424, 42703 367240, 42824 366956, 43294 366955, 43302 366309, 43066 365668, 42713 364899, 43195 364464, 43890 364181, 43444 363048, 43328 360899, 43378 359744, 43485 359511, 43908 359378, 44047 359148, 44443 359057, 44435 359407, 44854 361639, 45040 362408, 45792 363645, 46232 364572, 46500 364650, 46755 365100, 46973 365642, 46996 366249, 46848 366243, 46441 365196, 46395 365566, 46087 366427, 46086 366849, 45733 367077, 45291 367255))",4551,4,57.40786544645066,65.52107800717023,48.67311507936508,85.53590010405827,63.92969240426868,82.94353275617004,27.12876427829699,50.18764073054791,66.62535630189615,37.5,47.29477611940299,24.743230625583568,89.04761904761904,43.656716417910445,67.26415094339623,12.985781990521328,25.607476635514026,50.93283582089553
4553,"POLYGON ((38603 370872, 38151 371005, 38079 370787, 37614 370319, 37832 370016, 37843 369852, 37644 369588, 37637 369380, 37752 369216, 37672 368743, 37774 367995, 37554 367765, 37375 367747, 37139 367562, 37171 367319, 36851 366570, 37947 366154, 38585 366022, 38611 366134, 38884 366216, 40869 365706, 41148 365720, 41603 364868, 42070 364644, 42341 364866, 42395 365095, 42713 364899, 43066 365668, 43302 366309, 43294 366955, 42824 366956, 42703 367240, 42735 367424, 43205 367759, 42829 368043, 42546 368021, 41701 368472, 41565 368499, 40982 368434, 40576 368550, 40719 368742, 40969 368892, 40822 369218, 40226 369528, 39730 370176, 39602 370442, 39626 370615, 38603 370872))",4553,5,40.662874103388575,44.82630733094325,35.05704365079365,56.971904266389174,43.27683615819209,41.62036438816384,27.12876427829699,47.79834876157118,46.32544305366216,75.00634356762244,79.78696424042607,66.19897959183673,87.14803456927794,77.99581371009943,68.59275642797898,50.64066852367688,82.91796469366562,80.58103975535168
4554,"POLYGON ((49475 365375, 49442 365466, 49038 365471, 48460 365389, 47680 365727, 47482 365891, 47351 366148, 47185 366268, 46996 366249, 46973 365642, 46755 365100, 46500 364650, 46232 364572, 45792 363645, 45040 362408, 44854 361639, 44435 359407, 44540 359333, 44840 359343, 45570 358931, 45974 358939, 46493 359225, 46594 359349, 47058 359228, 47764 359330, 48017 359085, 48259 359055, 48624 359340, 48412 359739, 48358 360026, 49292 360949, 49905 361303, 50076 361462, 50354 361568, 50321 361675, 49395 362197, 48905 362543, 48642 362792, 48585 362941, 48328 363043, 48600 363395, 49414 364854, 49470 365006, 49365 365299, 49475 365375))",4554,5,33.87336136532278,36.59290394362715,30.766369047619047,42.57284079084287,34.965473948524796,15.221604858508853,27.12876427829699,44.90868151113335,37.984880406493986,64.0446587160619,67.46132386507735,58.62244897959184,72.51184834123224,65.56776556776556,29.029582526956045,50.64066852367688,79.25752855659398,68.85830784913354
4561,"POLYGON ((64858 367996, 64775 368184, 64539 368432, 65012 368778, 64961 369080, 64996 369359, 64835 369470, 64683 369326, 63543 369488, 63654 369704, 63292 369872, 63451 370180, 63493 370829, 63070 370841, 63122 371159, 63367 371298, 63168 371432, 62723 371465, 62700 370668, 62859 370209, 63102 369699, 63107 369550, 62936 369384, 62736 369402, 62667 368901, 62521 368934, 62411 369177, 62407 369420, 62030 369418, 62082 369047, 61912 368481, 61347 368751, 61281 369312, 61071 369592, 60771 369522, 60636 369119, 60142 368608, 59978 368524, 59307 369043, 58564 369103, 58153 369277, 57998 369551, 57810 369731, 57256 369734, 57263 369135, 56967 368977, 56787 368897, 56919 364652, 56934 364517, 57110 364533, 57146 364027, 57746 364081, 57647 364478, 58412 364681, 58297 364971, 58472 365027, 58545 364795, 58811 364343, 59291 364171, 59597 364183, 59320 364557, 60273 364961, 60629 364644, 60826 364813, 60954 365034, 61285 364930, 61296 365192, 61451 365384, 61643 365329, 62021 365548, 62328 364904, 62580 364497, 62916 364522, 63055 364549, 62597 365309, 62754 365286, 62669 365684, 62699 366220, 63399 366225, 63895 366258, 63884 366935, 64199 366911, 64665 366976, 64743 367033, 64885 367715, 64858 367996))",4561,4,93.81647291615135,95.05501298059092,89.84375,95.81165452653488,95.99497802887632,95.1027264504458,92.26375908618898,80.9607205404053,93.15900359400172,98.69402985074626,99.44029850746269,96.5452847805789,99.8095238095238,99.25373134328358,90.28301886792453,98.29383886255924,75.42056074766356,97.29477611940298
4562,"MULTIPOLYGON (((62580 364497, 62328 364904, 62021 365548, 61643 365329, 61980 365171, 62219 364998, 62540 364486, 62580 364497)), ((63399 366225, 62699 366220, 62669 365684, 63320 365713, 63399 366225)))",4562,5,25.191689339599304,21.510693534429475,31.572420634920633,0.0,25.976145637162585,21.566093810569843,19.132917964693664,20.740555416562422,17.784112033709256,48.46485663537173,41.186913517626174,60.05102040816327,0.0,49.9476713762428,40.03317666574509,36.57381615598886,39.51194184839045,34.14882772680938
4564,"POLYGON ((61643 365329, 61451 365384, 61296 365192, 61285 364930, 60954 365034, 60826 364813, 60629 364644, 60273 364961, 59320 364557, 59597 364183, 59980 363667, 60195 363820, 60284 363583, 60535 363719, 60691 363509, 60894 363513, 61106 363119, 61169 362867, 61370 362944, 62108 363061, 62084 363230, 62352 363308, 62241 363479, 62245 363678, 62066 363865, 62208 364142, 62438 364117, 62613 364282, 62540 364486, 62219 364998, 61980 365171, 61643 365329))",4564,4,52.58471432104873,51.14352824823835,55.97718253968254,60.91311134235172,51.60075329566855,53.223930740405734,38.68120456905504,49.074305729296974,50.88610732432768,29.66417910447761,27.1455223880597,36.97478991596639,46.476190476190474,27.33208955223881,30.09433962264151,21.8957345971564,24.20560747663551,28.264925373134332
4565,"MULTIPOLYGON (((62937 364363, 62934 364398, 62916 364522, 62540 364486, 62681 364115, 62749 363823, 62841 364057, 62932 364175, 62934 364320, 62797 364280, 62735 364331, 62937 364363)), ((62934 364320, 62932 364175, 62749 363823, 62714 363805, 62681 364115, 62613 364282, 62438 364117, 62208 364142, 62066 363865, 62245 363678, 62241 363479, 62352 363308, 62084 363230, 62108 363061, 61370 362944, 61169 362867, 60924 362693, 61083 362216, 62182 362409, 62459 362532, 62622 362855, 63473 363355, 63670 363530, 63055 364549, 62916 364522, 62934 364398, 62937 364363, 62939 364324, 62934 364320)))",4565,5,19.292604501607716,26.282606008159227,4.78670634920635,38.943808532778355,38.819836785938485,0.0,0.0,3.2524393294971228,11.054653612591398,37.35092616087287,49.88587370022825,9.464285714285714,67.82826874825759,71.58555729984302,0.0,0.0,6.4901349948078915,21.66156982670744
4566,"POLYGON ((59597 364183, 59291 364171, 58811 364343, 58545 364795, 58472 365027, 58297 364971, 58412 364681, 57647 364478, 57746 364081, 57146 364027, 57110 364533, 56934 364517, 56918 363193, 57503 363419, 57991 363788, 58187 363809, 58384 363246, 57895 362994, 57778 362820, 58005 362489, 57927 362240, 58330 362447, 58533 362305, 59180 362650, 59222 362583, 59604 362673, 59845 362238, 60046 362345, 60400 362429, 60694 362687, 60919 362212, 61083 362216, 60924 362693, 61169 362867, 61106 363119, 60894 363513, 60691 363509, 60535 363719, 60284 363583, 60195 363820, 59980 363667, 59597 364183))",4566,5,29.37175364828098,31.30176783285944,26.40128968253968,23.959417273673257,33.89830508474576,27.510014213722705,27.12876427829699,29.034275706780083,28.144751518155903,55.97564070032986,58.914532082170936,50.61224489795918,44.41037078338445,63.81475667189953,49.40558473873376,50.64066852367688,54.17964693665627,52.31906218144751
